Energy (keV), Spectra Total, Spectra Lines, Spectra Bremsstrahlung
189.263, 1.64929, 0, 1.64929
189.268, 1.64848, 0, 1.64848
189.273, 1.64768, 0, 1.64768
189.278, 1.64688, 0, 1.64688
189.283, 1.64608, 0, 1.64608
189.287, 1.64527, 0, 1.64527
189.292, 1.64447, 0, 1.64447
189.298, 1.64367, 0, 1.64367
189.303, 1.64286, 0, 1.64286
189.308, 1.64206, 0, 1.64206
189.313, 1.64125, 0, 1.64125
189.318, 1.64045, 0, 1.64045
189.322, 1.63964, 0, 1.63964
189.328, 1.63883, 0, 1.63883
189.333, 1.63803, 0, 1.63803
189.338, 1.63722, 0, 1.63722
189.343, 1.63641, 0, 1.63641
189.348, 1.6356, 0, 1.6356
189.352, 1.6348, 0, 1.6348
189.358, 1.63399, 0, 1.63399
189.363, 1.63318, 0, 1.63318
189.368, 1.63237, 0, 1.63237
189.373, 1.63156, 0, 1.63156
189.378, 1.63075, 0, 1.63075
189.382, 1.62994, 0, 1.62994
189.388, 1.62913, 0, 1.62913
189.393, 1.62832, 0, 1.62832
189.398, 1.62751, 0, 1.62751
189.403, 1.6267, 0, 1.6267
189.408, 1.62589, 0, 1.62589
189.412, 1.62508, 0, 1.62508
189.417, 1.62426, 0, 1.62426
189.423, 1.62345, 0, 1.62345
189.428, 1.62264, 0, 1.62264
189.433, 1.62183, 0, 1.62183
189.438, 1.62101, 0, 1.62101
189.443, 1.6202, 0, 1.6202
189.447, 1.61939, 0, 1.61939
189.453, 1.61857, 0, 1.61857
189.458, 1.61787, 0, 1.61787
189.463, 1.61705, 0, 1.61705
189.468, 1.61624, 0, 1.61624
189.473, 1.61542, 0, 1.61542
189.477, 1.61461, 0, 1.61461
189.483, 1.61379, 0, 1.61379
189.488, 1.61298, 0, 1.61298
189.493, 1.61216, 0, 1.61216
189.498, 1.61135, 0, 1.61135
189.503, 1.61053, 0, 1.61053
189.507, 1.60972, 0, 1.60972
189.513, 1.6089, 0, 1.6089
189.518, 1.60808, 0, 1.60808
189.523, 1.60727, 0, 1.60727
189.528, 1.60645, 0, 1.60645
189.533, 1.60563, 0, 1.60563
189.537, 1.60482, 0, 1.60482
189.542, 1.604, 0, 1.604
189.548, 1.60318, 0, 1.60318
189.553, 1.60237, 0, 1.60237
189.558, 1.60155, 0, 1.60155
189.563, 1.60073, 0, 1.60073
189.568, 1.59992, 0, 1.59992
189.572, 1.5991, 0, 1.5991
189.578, 1.59828, 0, 1.59828
189.583, 1.59746, 0, 1.59746
189.588, 1.59664, 0, 1.59664
189.593, 1.59583, 0, 1.59583
189.598, 1.59501, 0, 1.59501
189.602, 1.59419, 0, 1.59419
189.608, 1.59337, 0, 1.59337
189.613, 1.59255, 0, 1.59255
189.618, 1.59174, 0, 1.59174
189.623, 1.59092, 0, 1.59092
189.628, 1.5901, 0, 1.5901
189.632, 1.58928, 0, 1.58928
189.638, 1.58846, 0, 1.58846
189.643, 1.58764, 0, 1.58764
189.648, 1.58682, 0, 1.58682
189.653, 1.586, 0, 1.586
189.658, 1.58519, 0, 1.58519
189.662, 1.58437, 0, 1.58437
189.667, 1.58355, 0, 1.58355
189.673, 1.58273, 0, 1.58273
189.678, 1.58191, 0, 1.58191
189.683, 1.58109, 0, 1.58109
189.688, 1.58027, 0, 1.58027
189.693, 1.57945, 0, 1.57945
189.697, 1.57863, 0, 1.57863
189.703, 1.57781, 0, 1.57781
189.708, 1.57699, 0, 1.57699
189.713, 1.57617, 0, 1.57617
189.718, 1.57535, 0, 1.57535
189.723, 1.57453, 0, 1.57453
189.727, 1.57371, 0, 1.57371
189.733, 1.57289, 0, 1.57289
189.738, 1.57208, 0, 1.57208
189.743, 1.57126, 0, 1.57126
189.748, 1.57044, 0, 1.57044
189.753, 1.56962, 0, 1.56962
189.757, 1.5688, 0, 1.5688
189.763, 1.56798, 0, 1.56798
189.768, 1.56716, 0, 1.56716
189.773, 1.56634, 0, 1.56634
189.778, 1.56552, 0, 1.56552
189.783, 1.5647, 0, 1.5647
189.787, 1.56388, 0, 1.56388
189.792, 1.56306, 0, 1.56306
189.798, 1.56224, 0, 1.56224
189.803, 1.56142, 0, 1.56142
189.808, 1.5606, 0, 1.5606
189.813, 1.55978, 0, 1.55978
189.818, 1.55896, 0, 1.55896
189.822, 1.55814, 0, 1.55814
189.828, 1.55732, 0, 1.55732
189.833, 1.5565, 0, 1.5565
189.838, 1.55568, 0, 1.55568
189.843, 1.55486, 0, 1.55486
189.848, 1.55404, 0, 1.55404
189.852, 1.55322, 0, 1.55322
189.858, 1.5524, 0, 1.5524
189.863, 1.55158, 0, 1.55158
189.868, 1.55076, 0, 1.55076
189.873, 1.54994, 0, 1.54994
189.878, 1.54912, 0, 1.54912
189.882, 1.5483, 0, 1.5483
189.888, 1.54748, 0, 1.54748
189.893, 1.54666, 0, 1.54666
189.898, 1.54584, 0, 1.54584
189.903, 1.54502, 0, 1.54502
189.908, 1.5442, 0, 1.5442
189.912, 1.54338, 0, 1.54338
189.917, 1.54256, 0, 1.54256
189.923, 1.54174, 0, 1.54174
189.928, 1.54092, 0, 1.54092
189.933, 1.5401, 0, 1.5401
189.938, 1.53928, 0, 1.53928
189.943, 1.53846, 0, 1.53846
189.947, 1.53764, 0, 1.53764
189.953, 1.53682, 0, 1.53682
189.958, 1.536, 0, 1.536
189.963, 1.53518, 0, 1.53518
189.968, 1.53436, 0, 1.53436
189.973, 1.53354, 0, 1.53354
189.977, 1.53272, 0, 1.53272
189.983, 1.5319, 0, 1.5319
189.988, 1.53108, 0, 1.53108
189.993, 1.53026, 0, 1.53026
189.998, 1.52944, 0, 1.52944
190.003, 1.52862, 0, 1.52862
190.007, 1.5278, 0, 1.5278
190.013, 1.52699, 0, 1.52699
190.018, 1.52617, 0, 1.52617
190.023, 1.52535, 0, 1.52535
190.028, 1.52453, 0, 1.52453
190.033, 1.52371, 0, 1.52371
190.037, 1.52289, 0, 1.52289
190.042, 1.52207, 0, 1.52207
190.048, 1.52125, 0, 1.52125
190.053, 1.52043, 0, 1.52043
190.058, 1.51961, 0, 1.51961
190.063, 1.51879, 0, 1.51879
190.068, 1.51797, 0, 1.51797
190.072, 1.51715, 0, 1.51715
190.078, 1.51633, 0, 1.51633
190.083, 1.51551, 0, 1.51551
190.088, 1.51469, 0, 1.51469
190.093, 1.51387, 0, 1.51387
190.098, 1.51305, 0, 1.51305
190.102, 1.51224, 0, 1.51224
190.108, 1.51142, 0, 1.51142
190.113, 1.5106, 0, 1.5106
190.118, 1.50978, 0, 1.50978
190.123, 1.50896, 0, 1.50896
190.128, 1.50814, 0, 1.50814
190.132, 1.50732, 0, 1.50732
190.138, 1.5065, 0, 1.5065
190.143, 1.50568, 0, 1.50568
190.148, 1.50486, 0, 1.50486
190.153, 1.50404, 0, 1.50404
190.158, 1.50322, 0, 1.50322
190.162, 1.50241, 0, 1.50241
190.167, 1.50159, 0, 1.50159
190.173, 1.50077, 0, 1.50077
190.178, 1.49995, 0, 1.49995
190.183, 1.49913, 0, 1.49913
190.188, 1.49831, 0, 1.49831
190.193, 1.49749, 0, 1.49749
190.197, 1.49667, 0, 1.49667
190.203, 1.49585, 0, 1.49585
190.208, 1.49503, 0, 1.49503
190.213, 1.49422, 0, 1.49422
190.218, 1.4934, 0, 1.4934
190.223, 1.49258, 0, 1.49258
190.227, 1.49176, 0, 1.49176
190.233, 1.49094, 0, 1.49094
190.238, 1.49012, 0, 1.49012
190.243, 1.4893, 0, 1.4893
190.248, 1.48848, 0, 1.48848
190.253, 1.48767, 0, 1.48767
190.257, 1.48685, 0, 1.48685
190.263, 1.48603, 0, 1.48603
190.268, 1.48521, 0, 1.48521
190.273, 1.48439, 0, 1.48439
190.278, 1.48357, 0, 1.48357
190.283, 1.48275, 0, 1.48275
190.287, 1.48194, 0, 1.48194
190.292, 1.48112, 0, 1.48112
190.298, 1.4803, 0, 1.4803
190.303, 1.47948, 0, 1.47948
190.308, 1.47866, 0, 1.47866
190.313, 1.47784, 0, 1.47784
190.318, 1.47702, 0, 1.47702
190.322, 1.47621, 0, 1.47621
190.328, 1.47539, 0, 1.47539
190.333, 1.47457, 0, 1.47457
190.338, 1.47375, 0, 1.47375
190.343, 1.47293, 0, 1.47293
190.348, 1.47211, 0, 1.47211
190.352, 1.47129, 0, 1.47129
190.358, 1.47048, 0, 1.47048
190.363, 1.46966, 0, 1.46966
190.368, 1.46884, 0, 1.46884
190.373, 1.46802, 0, 1.46802
190.378, 1.4672, 0, 1.4672
190.382, 1.46639, 0, 1.46639
190.388, 1.46557, 0, 1.46557
190.393, 1.46475, 0, 1.46475
190.398, 1.46393, 0, 1.46393
190.403, 1.46311, 0, 1.46311
190.408, 1.46229, 0, 1.46229
190.412, 1.46148, 0, 1.46148
190.417, 1.46066, 0, 1.46066
190.423, 1.45984, 0, 1.45984
190.428, 1.45902, 0, 1.45902
190.433, 1.4582, 0, 1.4582
190.438, 1.45739, 0, 1.45739
190.443, 1.45657, 0, 1.45657
190.447, 1.45575, 0, 1.45575
190.453, 1.45493, 0, 1.45493
190.458, 1.45411, 0, 1.45411
190.463, 1.4533, 0, 1.4533
190.468, 1.45248, 0, 1.45248
190.473, 1.45166, 0, 1.45166
190.477, 1.45084, 0, 1.45084
190.483, 1.45002, 0, 1.45002
190.488, 1.44921, 0, 1.44921
190.493, 1.44839, 0, 1.44839
190.498, 1.44757, 0, 1.44757
190.503, 1.44675, 0, 1.44675
190.507, 1.44593, 0, 1.44593
190.513, 1.44512, 0, 1.44512
190.518, 1.4443, 0, 1.4443
190.523, 1.44348, 0, 1.44348
190.528, 1.44266, 0, 1.44266
190.533, 1.44185, 0, 1.44185
190.537, 1.44103, 0, 1.44103
190.542, 1.44021, 0, 1.44021
190.548, 1.43939, 0, 1.43939
190.553, 1.43857, 0, 1.43857
190.558, 1.43776, 0, 1.43776
190.563, 1.43694, 0, 1.43694
190.568, 1.43612, 0, 1.43612
190.572, 1.4353, 0, 1.4353
190.578, 1.43449, 0, 1.43449
190.583, 1.43367, 0, 1.43367
190.588, 1.43285, 0, 1.43285
190.593, 1.43203, 0, 1.43203
190.598, 1.43122, 0, 1.43122
190.602, 1.4304, 0, 1.4304
190.608, 1.42958, 0, 1.42958
190.613, 1.42876, 0, 1.42876
190.618, 1.42795, 0, 1.42795
190.623, 1.42713, 0, 1.42713
190.628, 1.42631, 0, 1.42631
190.632, 1.42549, 0, 1.42549
190.638, 1.42468, 0, 1.42468
190.643, 1.42386, 0, 1.42386
190.648, 1.42304, 0, 1.42304
190.653, 1.42223, 0, 1.42223
190.658, 1.42141, 0, 1.42141
190.662, 1.42059, 0, 1.42059
190.667, 1.41977, 0, 1.41977
190.673, 1.41896, 0, 1.41896
190.678, 1.41814, 0, 1.41814
190.683, 1.41732, 0, 1.41732
190.688, 1.4165, 0, 1.4165
190.693, 1.41569, 0, 1.41569
190.697, 1.41487, 0, 1.41487
190.703, 1.41405, 0, 1.41405
190.708, 1.41324, 0, 1.41324
190.713, 1.41242, 0, 1.41242
190.718, 1.4116, 0, 1.4116
190.723, 1.41079, 0, 1.41079
190.727, 1.40997, 0, 1.40997
190.733, 1.40915, 0, 1.40915
190.738, 1.40833, 0, 1.40833
190.743, 1.40752, 0, 1.40752
190.748, 1.4067, 0, 1.4067
190.753, 1.40588, 0, 1.40588
190.757, 1.40507, 0, 1.40507
190.763, 1.40425, 0, 1.40425
190.768, 1.40343, 0, 1.40343
190.773, 1.40262, 0, 1.40262
190.778, 1.4018, 0, 1.4018
190.783, 1.40098, 0, 1.40098
190.787, 1.40017, 0, 1.40017
190.792, 1.39935, 0, 1.39935
190.798, 1.39853, 0, 1.39853
190.803, 1.39772, 0, 1.39772
190.808, 1.3969, 0, 1.3969
190.813, 1.39608, 0, 1.39608
190.818, 1.39526, 0, 1.39526
190.822, 1.39445, 0, 1.39445
190.828, 1.39363, 0, 1.39363
190.833, 1.39281, 0, 1.39281
190.838, 1.392, 0, 1.392
190.843, 1.39118, 0, 1.39118
190.848, 1.39036, 0, 1.39036
190.852, 1.38955, 0, 1.38955
190.858, 1.38873, 0, 1.38873
190.863, 1.38792, 0, 1.38792
190.868, 1.3871, 0, 1.3871
190.873, 1.38628, 0, 1.38628
190.878, 1.38547, 0, 1.38547
190.882, 1.38465, 0, 1.38465
190.888, 1.38383, 0, 1.38383
190.893, 1.38302, 0, 1.38302
190.898, 1.3822, 0, 1.3822
190.903, 1.38138, 0, 1.38138
190.908, 1.38057, 0, 1.38057
190.912, 1.37975, 0, 1.37975
190.917, 1.37893, 0, 1.37893
190.923, 1.37812, 0, 1.37812
190.928, 1.3773, 0, 1.3773
190.933, 1.37649, 0, 1.37649
190.938, 1.37567, 0, 1.37567
190.943, 1.37485, 0, 1.37485
190.947, 1.37404, 0, 1.37404
190.953, 1.37322, 0, 1.37322
190.958, 1.3724, 0, 1.3724
190.963, 1.37159, 0, 1.37159
190.968, 1.37077, 0, 1.37077
190.973, 1.36996, 0, 1.36996
190.977, 1.36914, 0, 1.36914
190.983, 1.36832, 0, 1.36832
190.988, 1.36751, 0, 1.36751
190.993, 1.36669, 0, 1.36669
190.998, 1.36588, 0, 1.36588
191.003, 1.36506, 0, 1.36506
191.007, 1.36424, 0, 1.36424
191.013, 1.36343, 0, 1.36343
191.018, 1.36261, 0, 1.36261
191.023, 1.3618, 0, 1.3618
191.028, 1.36098, 0, 1.36098
191.033, 1.36016, 0, 1.36016
191.037, 1.35935, 0, 1.35935
191.042, 1.35853, 0, 1.35853
191.048, 1.35772, 0, 1.35772
191.053, 1.3569, 0, 1.3569
191.058, 1.35608, 0, 1.35608
191.063, 1.35527, 0, 1.35527
191.068, 1.35445, 0, 1.35445
191.072, 1.35364, 0, 1.35364
191.078, 1.35282, 0, 1.35282
191.083, 1.352, 0, 1.352
191.088, 1.35119, 0, 1.35119
191.093, 1.35037, 0, 1.35037
191.098, 1.34956, 0, 1.34956
191.102, 1.34874, 0, 1.34874
191.108, 1.34793, 0, 1.34793
191.113, 1.34711, 0, 1.34711
191.118, 1.3463, 0, 1.3463
191.123, 1.34548, 0, 1.34548
191.128, 1.34466, 0, 1.34466
191.132, 1.34385, 0, 1.34385
191.138, 1.34303, 0, 1.34303
191.143, 1.34222, 0, 1.34222
191.148, 1.3414, 0, 1.3414
191.153, 1.34059, 0, 1.34059
191.158, 1.33977, 0, 1.33977
191.162, 1.33896, 0, 1.33896
191.168, 1.33814, 0, 1.33814
191.173, 1.33732, 0, 1.33732
191.178, 1.33651, 0, 1.33651
191.183, 1.33569, 0, 1.33569
191.188, 1.33488, 0, 1.33488
191.193, 1.33406, 0, 1.33406
191.197, 1.33325, 0, 1.33325
191.203, 1.33243, 0, 1.33243
191.208, 1.33162, 0, 1.33162
191.213, 1.3308, 0, 1.3308
191.218, 1.32999, 0, 1.32999
191.223, 1.32917, 0, 1.32917
191.227, 1.32836, 0, 1.32836
191.233, 1.32754, 0, 1.32754
191.238, 1.32673, 0, 1.32673
191.243, 1.32591, 0, 1.32591
191.248, 1.32509, 0, 1.32509
191.253, 1.32428, 0, 1.32428
191.257, 1.32346, 0, 1.32346
191.263, 1.32265, 0, 1.32265
191.268, 1.32194, 0, 1.32194
191.273, 1.32112, 0, 1.32112
191.278, 1.32031, 0, 1.32031
191.283, 1.31949, 0, 1.31949
191.287, 1.31868, 0, 1.31868
191.293, 1.31786, 0, 1.31786
191.298, 1.31705, 0, 1.31705
191.303, 1.31623, 0, 1.31623
191.308, 1.31542, 0, 1.31542
191.313, 1.3146, 0, 1.3146
191.318, 1.31379, 0, 1.31379
191.322, 1.31297, 0, 1.31297
191.328, 1.31216, 0, 1.31216
191.333, 1.31134, 0, 1.31134
191.338, 1.31053, 0, 1.31053
191.343, 1.30971, 0, 1.30971
191.348, 1.3089, 0, 1.3089
191.352, 1.30808, 0, 1.30808
191.358, 1.30727, 0, 1.30727
191.363, 1.30645, 0, 1.30645
191.368, 1.30564, 0, 1.30564
191.373, 1.30482, 0, 1.30482
191.378, 1.30401, 0, 1.30401
191.382, 1.30319, 0, 1.30319
191.388, 1.30238, 0, 1.30238
191.393, 1.30156, 0, 1.30156
191.398, 1.30075, 0, 1.30075
191.403, 1.29993, 0, 1.29993
191.408, 1.29912, 0, 1.29912
191.412, 1.2983, 0, 1.2983
191.418, 1.29749, 0, 1.29749
191.423, 1.29667, 0, 1.29667
191.428, 1.29586, 0, 1.29586
191.433, 1.29504, 0, 1.29504
191.438, 1.29423, 0, 1.29423
191.443, 1.29341, 0, 1.29341
191.447, 1.2926, 0, 1.2926
191.453, 1.29178, 0, 1.29178
191.458, 1.29097, 0, 1.29097
191.463, 1.29015, 0, 1.29015
191.468, 1.28934, 0, 1.28934
191.473, 1.28852, 0, 1.28852
191.477, 1.28771, 0, 1.28771
191.483, 1.28689, 0, 1.28689
191.488, 1.28608, 0, 1.28608
191.493, 1.28526, 0, 1.28526
191.498, 1.28445, 0, 1.28445
191.503, 1.28363, 0, 1.28363
191.507, 1.28282, 0, 1.28282
191.513, 1.282, 0, 1.282
191.518, 1.28119, 0, 1.28119
191.523, 1.28037, 0, 1.28037
191.528, 1.27956, 0, 1.27956
191.533, 1.27874, 0, 1.27874
191.537, 1.27792, 0, 1.27792
191.543, 1.27711, 0, 1.27711
191.548, 1.27629, 0, 1.27629
191.553, 1.27548, 0, 1.27548
191.558, 1.27466, 0, 1.27466
191.563, 1.27385, 0, 1.27385
191.568, 1.27303, 0, 1.27303
191.572, 1.27221, 0, 1.27221
191.578, 1.27148, 0, 1.27148
191.583, 1.27066, 0, 1.27066
191.588, 1.26985, 0, 1.26985
191.593, 1.26903, 0, 1.26903
191.598, 1.26821, 0, 1.26821
191.602, 1.2674, 0, 1.2674
191.608, 1.26658, 0, 1.26658
191.613, 1.26576, 0, 1.26576
191.618, 1.26495, 0, 1.26495
191.623, 1.26413, 0, 1.26413
191.628, 1.26331, 0, 1.26331
191.632, 1.2625, 0, 1.2625
191.638, 1.26168, 0, 1.26168
191.643, 1.26086, 0, 1.26086
191.648, 1.26005, 0, 1.26005
191.653, 1.25923, 0, 1.25923
191.658, 1.25841, 0, 1.25841
191.662, 1.25759, 0, 1.25759
191.668, 1.25678, 0, 1.25678
191.673, 1.25596, 0, 1.25596
191.678, 1.25514, 0, 1.25514
191.683, 1.25432, 0, 1.25432
191.688, 1.2535, 0, 1.2535
191.693, 1.25269, 0, 1.25269
191.697, 1.25187, 0, 1.25187
191.703, 1.25105, 0, 1.25105
191.708, 1.25023, 0, 1.25023
191.713, 1.24941, 0, 1.24941
191.718, 1.24859, 0, 1.24859
191.723, 1.24777, 0, 1.24777
191.727, 1.24695, 0, 1.24695
191.733, 1.24613, 0, 1.24613
191.738, 1.24531, 0, 1.24531
191.743, 1.24449, 0, 1.24449
191.748, 1.24367, 0, 1.24367
191.753, 1.24285, 0, 1.24285
191.757, 1.24203, 0, 1.24203
191.763, 1.24121, 0, 1.24121
191.768, 1.24039, 0, 1.24039
191.773, 1.23957, 0, 1.23957
191.778, 1.23875, 0, 1.23875
191.783, 1.23792, 0, 1.23792
191.787, 1.2371, 0, 1.2371
191.793, 1.23628, 0, 1.23628
191.798, 1.23546, 0, 1.23546
191.803, 1.23464, 0, 1.23464
191.808, 1.23381, 0, 1.23381
191.813, 1.23299, 0, 1.23299
191.818, 1.23217, 0, 1.23217
191.822, 1.23134, 0, 1.23134
191.828, 1.23052, 0, 1.23052
191.833, 1.22969, 0, 1.22969
191.838, 1.22887, 0, 1.22887
191.843, 1.22804, 0, 1.22804
191.848, 1.22722, 0, 1.22722
191.852, 1.22639, 0, 1.22639
191.858, 1.22557, 0, 1.22557
191.863, 1.22474, 0, 1.22474
191.868, 1.22391, 0, 1.22391
191.873, 1.22309, 0, 1.22309
191.878, 1.22226, 0, 1.22226
191.882, 1.22143, 0, 1.22143
191.888, 1.2206, 0, 1.2206
191.893, 1.21977, 0, 1.21977
191.898, 1.21895, 0, 1.21895
191.903, 1.21812, 0, 1.21812
191.908, 1.21729, 0, 1.21729
191.912, 1.21646, 0, 1.21646
191.918, 1.21563, 0, 1.21563
191.923, 1.2148, 0, 1.2148
191.928, 1.21396, 0, 1.21396
191.933, 1.21313, 0, 1.21313
191.938, 1.2123, 0, 1.2123
191.943, 1.21147, 0, 1.21147
191.947, 1.21064, 0, 1.21064
191.953, 1.2098, 0, 1.2098
191.958, 1.20897, 0, 1.20897
191.963, 1.20813, 0, 1.20813
191.968, 1.2073, 0, 1.2073
191.973, 1.20646, 0, 1.20646
191.977, 1.20563, 0, 1.20563
191.983, 1.20479, 0, 1.20479
191.988, 1.20396, 0, 1.20396
191.993, 1.20312, 0, 1.20312
191.998, 1.20228, 0, 1.20228
192.003, 1.20144, 0, 1.20144
192.007, 1.2006, 0, 1.2006
192.013, 1.19976, 0, 1.19976
192.018, 1.19893, 0, 1.19893
192.023, 1.19808, 0, 1.19808
192.028, 1.19724, 0, 1.19724
192.033, 1.1964, 0, 1.1964
192.037, 1.19556, 0, 1.19556
192.043, 1.19472, 0, 1.19472
192.048, 1.19388, 0, 1.19388
192.053, 1.19303, 0, 1.19303
192.058, 1.19219, 0, 1.19219
192.063, 1.19134, 0, 1.19134
192.068, 1.1905, 0, 1.1905
192.072, 1.18965, 0, 1.18965
192.078, 1.18881, 0, 1.18881
192.083, 1.18796, 0, 1.18796
192.088, 1.18711, 0, 1.18711
192.093, 1.18626, 0, 1.18626
192.098, 1.18542, 0, 1.18542
192.102, 1.18457, 0, 1.18457
192.108, 1.18372, 0, 1.18372
192.113, 1.18287, 0, 1.18287
192.118, 1.18202, 0, 1.18202
192.123, 1.18116, 0, 1.18116
192.128, 1.18031, 0, 1.18031
192.132, 1.17946, 0, 1.17946
192.138, 1.17861, 0, 1.17861
192.143, 1.17775, 0, 1.17775
192.148, 1.1769, 0, 1.1769
192.153, 1.17604, 0, 1.17604
192.158, 1.17519, 0, 1.17519
192.162, 1.17433, 0, 1.17433
192.168, 1.17347, 0, 1.17347
192.173, 1.17262, 0, 1.17262
192.178, 1.17176, 0, 1.17176
192.183, 1.1709, 0, 1.1709
192.188, 1.17004, 0, 1.17004
192.193, 1.16918, 0, 1.16918
192.197, 1.16832, 0, 1.16832
192.203, 1.16746, 0, 1.16746
192.208, 1.1666, 0, 1.1666
192.213, 1.16573, 0, 1.16573
192.218, 1.16487, 0, 1.16487
192.223, 1.16401, 0, 1.16401
192.227, 1.16314, 0, 1.16314
192.233, 1.16228, 0, 1.16228
192.238, 1.16141, 0, 1.16141
192.243, 1.16055, 0, 1.16055
192.248, 1.15968, 0, 1.15968
192.253, 1.15881, 0, 1.15881
192.257, 1.15794, 0, 1.15794
192.263, 1.15708, 0, 1.15708
192.268, 1.15621, 0, 1.15621
192.273, 1.15534, 0, 1.15534
192.278, 1.15447, 0, 1.15447
192.283, 1.1536, 0, 1.1536
192.287, 1.15272, 0, 1.15272
192.293, 1.15185, 0, 1.15185
192.298, 1.15098, 0, 1.15098
192.303, 1.15011, 0, 1.15011
192.308, 1.14923, 0, 1.14923
192.313, 1.14836, 0, 1.14836
192.318, 1.14748, 0, 1.14748
192.322, 1.14661, 0, 1.14661
192.328, 1.14573, 0, 1.14573
192.333, 1.14486, 0, 1.14486
192.338, 1.14398, 0, 1.14398
192.343, 1.1431, 0, 1.1431
192.348, 1.14222, 0, 1.14222
192.352, 1.14134, 0, 1.14134
192.358, 1.14047, 0, 1.14047
192.363, 1.13959, 0, 1.13959
192.368, 1.13871, 0, 1.13871
192.373, 1.13782, 0, 1.13782
192.378, 1.13694, 0, 1.13694
192.382, 1.13606, 0, 1.13606
192.388, 1.13518, 0, 1.13518
192.393, 1.1343, 0, 1.1343
192.398, 1.13341, 0, 1.13341
192.403, 1.13253, 0, 1.13253
192.408, 1.13165, 0, 1.13165
192.412, 1.13076, 0, 1.13076
192.418, 1.12988, 0, 1.12988
192.423, 1.12899, 0, 1.12899
192.428, 1.1281, 0, 1.1281
192.433, 1.12722, 0, 1.12722
192.438, 1.12633, 0, 1.12633
192.443, 1.12544, 0, 1.12544
192.447, 1.12456, 0, 1.12456
192.453, 1.12367, 0, 1.12367
192.458, 1.12278, 0, 1.12278
192.463, 1.12189, 0, 1.12189
192.468, 1.121, 0, 1.121
192.473, 1.12011, 0, 1.12011
192.477, 1.11922, 0, 1.11922
192.483, 1.11833, 0, 1.11833
192.488, 1.11744, 0, 1.11744
192.493, 1.11655, 0, 1.11655
192.498, 1.11566, 0, 1.11566
192.503, 1.11476, 0, 1.11476
192.507, 1.11387, 0, 1.11387
192.513, 1.11298, 0, 1.11298
192.518, 1.11209, 0, 1.11209
192.523, 1.11119, 0, 1.11119
192.528, 1.1103, 0, 1.1103
192.533, 1.10941, 0, 1.10941
192.537, 1.10851, 0, 1.10851
192.543, 1.10762, 0, 1.10762
192.548, 1.10672, 0, 1.10672
192.553, 1.10583, 0, 1.10583
192.558, 1.10493, 0, 1.10493
192.563, 1.10404, 0, 1.10404
192.568, 1.10314, 0, 1.10314
192.572, 1.10224, 0, 1.10224
192.578, 1.10135, 0, 1.10135
192.583, 1.10045, 0, 1.10045
192.588, 1.09955, 0, 1.09955
192.593, 1.09866, 0, 1.09866
192.598, 1.09776, 0, 1.09776
192.602, 1.09686, 0, 1.09686
192.608, 1.09596, 0, 1.09596
192.613, 1.09506, 0, 1.09506
192.618, 1.09417, 0, 1.09417
192.623, 1.09327, 0, 1.09327
192.628, 1.09237, 0, 1.09237
192.632, 1.09147, 0, 1.09147
192.638, 1.09057, 0, 1.09057
192.643, 1.08967, 0, 1.08967
192.648, 1.08877, 0, 1.08877
192.653, 1.08787, 0, 1.08787
192.658, 1.08697, 0, 1.08697
192.662, 1.08607, 0, 1.08607
192.668, 1.08517, 0, 1.08517
192.673, 1.08427, 0, 1.08427
192.678, 1.08337, 0, 1.08337
192.683, 1.08247, 0, 1.08247
192.688, 1.08157, 0, 1.08157
192.693, 1.08067, 0, 1.08067
192.697, 1.07977, 0, 1.07977
192.703, 1.07887, 0, 1.07887
192.708, 1.07796, 0, 1.07796
192.713, 1.07706, 0, 1.07706
192.718, 1.07616, 0, 1.07616
192.723, 1.07526, 0, 1.07526
192.727, 1.07436, 0, 1.07436
192.733, 1.07346, 0, 1.07346
192.738, 1.07255, 0, 1.07255
192.743, 1.07165, 0, 1.07165
192.748, 1.07075, 0, 1.07075
192.753, 1.06985, 0, 1.06985
192.757, 1.06894, 0, 1.06894
192.763, 1.06804, 0, 1.06804
192.768, 1.06714, 0, 1.06714
192.773, 1.06624, 0, 1.06624
192.778, 1.06533, 0, 1.06533
192.783, 1.06443, 0, 1.06443
192.787, 1.06353, 0, 1.06353
192.793, 1.06262, 0, 1.06262
192.798, 1.06172, 0, 1.06172
192.803, 1.06082, 0, 1.06082
192.808, 1.05991, 0, 1.05991
192.813, 1.05901, 0, 1.05901
192.818, 1.05811, 0, 1.05811
192.822, 1.0572, 0, 1.0572
192.828, 1.0563, 0, 1.0563
192.833, 1.0554, 0, 1.0554
192.838, 1.05449, 0, 1.05449
192.843, 1.05359, 0, 1.05359
192.848, 1.05269, 0, 1.05269
192.852, 1.05178, 0, 1.05178
192.858, 1.05088, 0, 1.05088
192.863, 1.04998, 0, 1.04998
192.868, 1.04907, 0, 1.04907
192.873, 1.04817, 0, 1.04817
192.878, 1.04726, 0, 1.04726
192.882, 1.04636, 0, 1.04636
192.888, 1.04546, 0, 1.04546
192.893, 1.04455, 0, 1.04455
192.898, 1.04365, 0, 1.04365
192.903, 1.04275, 0, 1.04275
192.908, 1.04184, 0, 1.04184
192.912, 1.04094, 0, 1.04094
192.918, 1.04003, 0, 1.04003
192.923, 1.03913, 0, 1.03913
192.928, 1.03823, 0, 1.03823
192.933, 1.03732, 0, 1.03732
