Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
37, 1, -3618.01, -4234.47, 7422.56, 1.01025, 0, 5
37, 1, -3617.73, -4235.09, 7423.11, 1.00839, 0, 5
37, 1, -3612.21, -4250.2, 7436.85, 0.963437, 0, 5
37, 1, -3611.58, -4252.88, 7438.82, 0.956056, 0, 5
37, 1, -3608.89, -4259.15, 7442.55, 0.939008, 0, 5
37, 1, -3607.35, -4262.54, 7444.51, 0.929698, 0, 5
37, 1, -3605.82, -4290.5, 7455.2, 0.862954, 0, 5
37, 1, -3605.34, -4294.93, 7458.09, 0.85063, 0, 5
37, 1, -3605.16, -4295.75, 7458.7, 0.848197, 0, 5
37, 1, -3604.55, -4298.88, 7463.13, 0.835399, 0, 5
37, 1, -3610.76, -4305.42, 7456.13, 0.808417, 0, 5
37, 1, -3613.78, -4309.82, 7454.26, 0.794801, 0, 5
37, 1, -3614.39, -4310.61, 7454.3, 0.792381, 0, 5
37, 1, -3614.67, -4310.91, 7454.25, 0.791377, 0, 5
37, 1, -3617.23, -4314.68, 7453.89, 0.780232, 0, 5
37, 1, -3619.01, -4318.96, 7453.68, 0.76884, 0, 5
37, 1, -3620.52, -4321.91, 7454.18, 0.760565, 0, 5
37, 1, -3620.92, -4322.75, 7454.18, 0.758247, 0, 5
37, 1, -3613.82, -4325.11, 7452.15, 0.738909, 0, 5
37, 1, -3608.13, -4313.25, 7448.92, 0.704664, 0, 5
37, 1, -3605.77, -4306.68, 7458.13, 0.674702, 0, 5
37, 1, -3604.82, -4303.29, 7462.56, 0.659698, 0, 5
37, 1, -3603.38, -4296.08, 7468.99, 0.633482, 0, 5
37, 1, -3597.97, -4291.17, 7477.45, 0.602847, 0, 5
37, 1, -3594.58, -4288.81, 7484.68, 0.57944, 0, 5
37, 1, -3586.39, -4282.14, 7506.33, 0.510384, 0, 5
37, 1, -3584.78, -4296.4, 7508.4, 0.466162, 0, 5
37, 1, -3584.09, -4304.65, 7507.52, 0.439686, 0, 5
37, 1, -3579.29, -4313.8, 7504.06, 0.404064, 0, 5
37, 1, -3577.66, -4319.68, 7497.7, 0.374134, 0, 5
37, 1, -3576.76, -4320.93, 7494.75, 0.362455, 0, 5
37, 1, -3572.88, -4323.11, 7492.03, 0.343895, 0, 5
37, 1, -3571.13, -4322.7, 7489.11, 0.331445, 0, 5
37, 1, -3569.84, -4322.59, 7485.93, 0.318751, 0, 5
37, 1, -3568.78, -4322.71, 7484.04, 0.310638, 0, 5
37, 1, -3567.79, -4322.9, 7482.31, 0.303026, 0, 5
37, 1, -3567.71, -4322.91, 7482.19, 0.302479, 0, 5
37, 1, -3565.67, -4324.74, 7478.29, 0.28427, 0, 5
37, 1, -3565.51, -4326.08, 7476.65, 0.275927, 0, 5
37, 1, -3569.55, -4334.49, 7467.02, 0.222874, 0, 5
37, 1, -3569.69, -4334.98, 7466.65, 0.220175, 0, 5
37, 1, -3570.08, -4335.19, 7465.56, 0.215161, 0, 5
37, 1, -3570.47, -4335.41, 7464.7, 0.210984, 0, 5
37, 1, -3570.94, -4335.85, 7463.84, 0.206302, 0, 5
37, 1, -3571.73, -4335.8, 7464.61, 0.201476, 0, 5
37, 1, -3575.46, -4335.75, 7471.29, 0.167823, 0, 5
37, 1, -3575.43, -4335.78, 7473.27, 0.158655, 0, 5
37, 1, -3575.58, -4337.26, 7474.95, 0.148099, 0, 5
37, 1, -3572.57, -4337.68, 7479.38, 0.12242, 0, 5
37, 1, -3569.27, -4336.67, 7482.74, 0.0984394, 0, 5
37, 1, -3568.61, -4336.69, 7483.63, 0.0927111, 0, 5
37, 1, -3569.73, -4336.92, 7481.72, 0.0811484, 0, 5
37, 1, -3573.69, -4340.06, 7478.94, 0.0506979, 0, 5
38, 1, 6.87436e-008, -6.50906e-009, 0, 10, 1, 1
38, 1, 6.87436e-008, -6.50906e-009, 21.9169, 9.9783, 1, 5
38, 1, 0.0308939, -0.0503925, 24.0225, 9.97621, 1, 5
38, 1, 0.0329394, -0.0358035, 24.685, 9.97555, 1, 5
38, 1, -1.7406, 1.35761, 50, 9.95035, 1, 2
38, 1, -3.50183, 2.74136, 75.1394, 9.93926, 0, 5
38, 1, -7.87563, 5.20028, 111.937, 9.92294, 0, 5
38, 1, -8.26223, 5.27782, 114.576, 9.92177, 0, 5
38, 1, -10.9541, 7.07758, 143.072, 9.90915, 0, 5
38, 1, -20.8843, 9.7007, 223.577, 9.87339, 0, 5
38, 1, -18.1532, 11.6103, 236.865, 9.86734, 0, 5
38, 1, 20.4673, 37.8388, 432.316, 9.77853, 0, 5
38, 1, 57.1141, 71.3239, 652.979, 9.67788, 0, 5
38, 1, 57.6721, 71.2636, 657.203, 9.67597, 0, 5
38, 1, 60.4304, 71.6835, 676.322, 9.6673, 0, 5
38, 1, 92.5188, 84.9565, 841.617, 9.59147, 0, 5
38, 1, 100.195, 88.4584, 886.252, 9.57095, 0, 5
38, 1, 107.119, 91.8848, 931.255, 9.55029, 0, 5
38, 1, 133.05, 103.819, 1119.97, 9.4638, 0, 5
38, 1, 156.698, 98.5295, 1207.53, 9.42234, 0, 5
38, 1, 164.567, 95.3326, 1236.9, 9.40834, 0, 5
38, 1, 159.184, 84.2463, 1258.36, 9.397, 0, 5
38, 1, 140.117, 51.3348, 1359.11, 9.34759, 0, 5
38, 1, 122.742, 26.1923, 1435.66, 9.30961, 0, 5
38, 1, 98.8063, -15.4313, 1566.03, 9.24541, 0, 5
38, 1, 96.0412, -21.5786, 1583.74, 9.2366, 0, 5
38, 1, 86.6136, -50.0246, 1658.42, 9.19919, 0, 5
38, 1, 86.3525, -50.8462, 1660.49, 9.19815, 0, 5
38, 1, 79.1643, -77.4048, 1724.46, 9.16567, 0, 5
38, 1, 76.3688, -98.4891, 1754.61, 9.14841, 0, 5
38, 1, 75.4761, -103.78, 1761.43, 9.14435, 0, 5
38, 1, 75.5354, -109.136, 1769.52, 9.13981, 0, 5
38, 1, 74.6825, -114.747, 1776.94, 9.13542, 0, 5
38, 1, 72.1388, -128.011, 1793.83, 9.12529, 0, 5
38, 1, 71.4861, -132.106, 1799.29, 9.12207, 0, 5
38, 1, 73.3073, -148.492, 1817.89, 9.1104, 0, 5
38, 1, 74.3104, -158.125, 1827.85, 9.10388, 0, 5
38, 1, 76.2743, -178.186, 1847.09, 9.09078, 0, 5
38, 1, 80.186, -235.096, 1901.78, 9.05359, 0, 5
38, 1, 81.4007, -252.07, 1916.72, 9.0429, 0, 5
38, 1, 81.4506, -253.106, 1917.63, 9.04224, 0, 5
38, 1, 83.8136, -318.082, 1975.25, 9.00119, 0, 5
38, 1, 86.5845, -378.908, 2020.79, 8.96513, 0, 5
38, 1, 90.7784, -449.525, 2073.03, 8.92331, 0, 5
38, 1, 93.8677, -544.379, 2151.06, 8.86466, 0, 5
38, 1, 94.244, -549.591, 2155.53, 8.86136, 0, 5
38, 1, 97.0954, -575.783, 2182.47, 8.84327, 0, 5
38, 1, 145.214, -771.531, 2409.3, 8.69742, 0, 5
38, 1, 160.719, -808.965, 2454.41, 8.6679, 0, 5
38, 1, 164.485, -819.71, 2466.34, 8.65986, 0, 5
38, 1, 197.502, -922.661, 2575.71, 8.58475, 0, 5
38, 1, 256.746, -1044.7, 2712.91, 8.48989, 0, 5
38, 1, 260.789, -1056.98, 2727.33, 8.48029, 0, 5
38, 1, 279.646, -1102.36, 2787.93, 8.44157, 0, 5
38, 1, 279.803, -1103.16, 2788.55, 8.44105, 0, 5
38, 1, 286.238, -1158.5, 2835.94, 8.40463, 0, 5
38, 1, 288.901, -1178.29, 2853.44, 8.39137, 0, 5
38, 1, 303.808, -1252.75, 2917.88, 8.34155, 0, 5
38, 1, 308.383, -1277.64, 2939.82, 8.32472, 0, 5
38, 1, 323.196, -1332.82, 2989.31, 8.28667, 0, 5
38, 1, 394.105, -1584.89, 3215.2, 8.11202, 0, 5
38, 1, 405.471, -1644.04, 3284.55, 8.06487, 0, 5
38, 1, 407.131, -1654.77, 3302.69, 8.05397, 0, 5
38, 1, 419.409, -1709.83, 3401.66, 7.99518, 0, 5
38, 1, 419.403, -1712.09, 3405.64, 7.9928, 0, 5
38, 1, 419.311, -1720.12, 3418.2, 7.98507, 0, 5
38, 1, 419.152, -1722.69, 3421.65, 7.98283, 0, 5
38, 1, 425.845, -1752.82, 3451.54, 7.96051, 0, 5
38, 1, 438.997, -1791.95, 3496.33, 7.9288, 0, 5
38, 1, 456.922, -1849.27, 3566.86, 7.88042, 0, 5
38, 1, 486.862, -1941.24, 3672.86, 7.80513, 0, 5
38, 1, 519.919, -2029.74, 3772.39, 7.73261, 0, 5
38, 1, 526.054, -2045.16, 3788.73, 7.72021, 0, 5
38, 1, 542.464, -2132.77, 3853.24, 7.66158, 0, 5
38, 1, 573.611, -2320.46, 4002.64, 7.53193, 0, 5
38, 1, 584.039, -2400.11, 4063.49, 7.47721, 0, 5
38, 1, 588.369, -2429.53, 4084.66, 7.45729, 0, 5
38, 1, 593.104, -2492.6, 4138.07, 7.41201, 0, 5
38, 1, 596.17, -2509.93, 4153.57, 7.39912, 0, 5
38, 1, 598.466, -2519.1, 4162.92, 7.39181, 0, 5
38, 1, 607.901, -2611.14, 4252.12, 7.32103, 0, 5
38, 1, 615.225, -2688.77, 4328.12, 7.26064, 0, 5
38, 1, 624.353, -2763.08, 4412.59, 7.19764, 0, 5
38, 1, 611.032, -2795.86, 4439.05, 7.17282, 0, 5
38, 1, 606.985, -2804.07, 4445.27, 7.16659, 0, 5
38, 1, 541.516, -2909.86, 4519.41, 7.08496, 0, 5
38, 1, 504.819, -2991.92, 4566.21, 7.02734, 0, 5
38, 1, 503.339, -2995.95, 4568.76, 7.02449, 0, 5
38, 1, 483.737, -3079.34, 4615.76, 6.96858, 0, 5
38, 1, 478.226, -3105.84, 4630.47, 6.95085, 0, 5
38, 1, 455.966, -3161.51, 4684.27, 6.90439, 0, 5
38, 1, 448.469, -3184.29, 4701.89, 6.88715, 0, 5
38, 1, 420.933, -3250.8, 4758.97, 6.8338, 0, 5
38, 1, 415.744, -3261.44, 4768.3, 6.82499, 0, 5
38, 1, 415.062, -3262.83, 4769.59, 6.82382, 0, 5
38, 1, 395.358, -3313.57, 4807.03, 6.78518, 0, 5
38, 1, 391.346, -3324.74, 4815.89, 6.77648, 0, 5
38, 1, 390.064, -3329.12, 4819.46, 6.77308, 0, 5
38, 1, 379.709, -3367.29, 4848.88, 6.74409, 0, 5
38, 1, 365.908, -3501.84, 4927.93, 6.65168, 0, 5
38, 1, 359.336, -3567.75, 4970.98, 6.60459, 0, 5
38, 1, 357.967, -3635.08, 5017.41, 6.55558, 0, 5
38, 1, 355.758, -3673.62, 5041.43, 6.52819, 0, 5
38, 1, 353.52, -3717.15, 5063.37, 6.49869, 0, 5
38, 1, 318.227, -3797.31, 5106.33, 6.43953, 0, 5
38, 1, 312.58, -3807.51, 5111.84, 6.43166, 0, 5
38, 1, 286.12, -3878.39, 5158.86, 6.37721, 0, 5
38, 1, 274.458, -3897.27, 5168.29, 6.36238, 0, 5
38, 1, 256.913, -3923.46, 5181.23, 6.34138, 0, 5
38, 1, 231.368, -3981.79, 5215.79, 6.29664, 0, 5
38, 1, 216.637, -4014.65, 5229.57, 6.27269, 0, 5
38, 1, 189.53, -4064.73, 5250.15, 6.23499, 0, 5
38, 1, 185.97, -4071.9, 5252.54, 6.22977, 0, 5
38, 1, 152.433, -4134.68, 5277.1, 6.18264, 0, 5
38, 1, 120.969, -4197.45, 5304.22, 6.13527, 0, 5
38, 1, 103.844, -4233.91, 5320.62, 6.10774, 0, 5
38, 1, 91.4921, -4261.14, 5332.23, 6.08736, 0, 5
38, 1, 71.1126, -4315.55, 5354.09, 6.04784, 0, 5
38, 1, 56.5076, -4357.05, 5369.67, 6.01798, 0, 5
38, 1, 55.3797, -4360.26, 5370.78, 6.01568, 0, 5
38, 1, 35.2429, -4370.68, 5376.75, 6.00062, 0, 5
38, 1, -5.61237, -4389.97, 5390.15, 5.97029, 0, 5
38, 1, -18.1332, -4396.12, 5394.15, 5.96092, 0, 5
38, 1, -28.4992, -4401.04, 5397.93, 5.9531, 0, 5
38, 1, -97.9413, -4431.78, 5426.2, 5.90065, 0, 5
38, 1, -172.291, -4494.09, 5420.77, 5.83734, 0, 5
38, 1, -235.38, -4555.74, 5420.78, 5.77941, 0, 5
38, 1, -266.432, -4584.62, 5416.19, 5.75119, 0, 5
38, 1, -290.377, -4605.29, 5413.75, 5.73012, 0, 5
38, 1, -360.619, -4661.45, 5397.05, 5.66921, 0, 5
38, 1, -376.416, -4671.78, 5393.14, 5.65628, 0, 5
38, 1, -486.578, -4733.44, 5399.22, 5.57131, 0, 5
38, 1, -510.287, -4747.08, 5399.8, 5.55271, 0, 5
38, 1, -539.246, -4761.16, 5401.1, 5.53075, 0, 5
38, 1, -555.335, -4764.94, 5402.57, 5.51941, 0, 5
38, 1, -564.995, -4768.17, 5403.67, 5.5124, 0, 5
38, 1, -576.958, -4772.78, 5404.8, 5.50358, 0, 5
38, 1, -639.135, -4801.35, 5416.52, 5.45596, 0, 5
38, 1, -795.326, -4879.79, 5467.13, 5.33034, 0, 5
38, 1, -831.87, -4896.35, 5478.14, 5.30112, 0, 5
38, 1, -839.164, -4900.4, 5480.31, 5.29504, 0, 5
38, 1, -862.523, -4913.45, 5484.44, 5.27594, 0, 5
38, 1, -1020.55, -5012.03, 5511.97, 5.14272, 0, 5
38, 1, -1036.58, -5023.41, 5512.5, 5.12854, 0, 5
38, 1, -1041.02, -5027.08, 5512.08, 5.12437, 0, 5
38, 1, -1043.18, -5029.06, 5511.48, 5.12221, 0, 5
38, 1, -1113.48, -5097.95, 5494.39, 5.04998, 0, 5
38, 1, -1185.86, -5151.9, 5480.27, 4.98322, 0, 5
38, 1, -1208.73, -5167.39, 5479.18, 4.96283, 0, 5
38, 1, -1271.83, -5205.64, 5473.47, 4.90806, 0, 5
38, 1, -1274.47, -5207.47, 5473.26, 4.90566, 0, 5
38, 1, -1282.05, -5211.26, 5471.82, 4.89925, 0, 5
38, 1, -1348.55, -5227.52, 5470.85, 4.84811, 0, 5
38, 1, -1363.18, -5231.46, 5470.67, 4.83671, 0, 5
38, 1, -1391.82, -5234.88, 5470.09, 4.81495, 0, 5
38, 1, -1417.58, -5236.37, 5475.94, 4.79494, 0, 5
38, 1, -1420.17, -5236.62, 5476.62, 4.7929, 0, 5
38, 1, -1502.63, -5245.03, 5495.23, 4.72843, 0, 5
38, 1, -1502.12, -5241.93, 5490.88, 4.72431, 0, 5
38, 1, -1479.36, -5213.42, 5445.74, 4.6798, 0, 5
38, 1, -1457.68, -5186.54, 5384.08, 4.62523, 0, 5
38, 1, -1445.1, -5177.24, 5351.59, 4.59715, 0, 5
38, 1, -1440.99, -5176.26, 5353.48, 4.59352, 0, 5
38, 1, -1426.87, -5173.21, 5365.77, 4.57867, 0, 5
38, 1, -1392.3, -5165.54, 5397.63, 4.5413, 0, 5
38, 1, -1380.13, -5163.28, 5407.93, 4.5286, 0, 5
38, 1, -1348.77, -5158.29, 5432.38, 4.4969, 0, 5
38, 1, -1333.7, -5156.93, 5444.01, 4.48173, 0, 5
38, 1, -1258.38, -5141.68, 5493.32, 4.40899, 0, 5
38, 1, -1235.46, -5139.2, 5509.26, 4.38639, 0, 5
38, 1, -1224.37, -5139.94, 5517.73, 4.37508, 0, 5
38, 1, -1212.21, -5140.98, 5527.05, 4.36263, 0, 5
38, 1, -1205.28, -5141.78, 5532.21, 4.35558, 0, 5
38, 1, -1127.07, -5146.92, 5579.31, 4.28121, 0, 5
38, 1, -1088.87, -5149.3, 5598.76, 4.24585, 0, 5
38, 1, -1019.8, -5150.56, 5632.64, 4.18212, 0, 5
38, 1, -963.807, -5157.86, 5670.36, 4.12525, 0, 5
38, 1, -960.383, -5158.97, 5672.73, 4.12161, 0, 5
38, 1, -953.933, -5161.27, 5676.96, 4.1148, 0, 5
38, 1, -948.927, -5162.99, 5680.91, 4.1092, 0, 5
38, 1, -887.549, -5192.56, 5724.4, 4.04065, 0, 5
38, 1, -852.213, -5216.85, 5741.82, 4.00093, 0, 5
38, 1, -846.489, -5221.35, 5745.08, 3.99403, 0, 5
38, 1, -835.866, -5231.01, 5752.04, 3.98022, 0, 5
38, 1, -818.931, -5247.92, 5759.63, 3.95844, 0, 5
38, 1, -812.968, -5252.6, 5761.33, 3.95167, 0, 5
38, 1, -804.334, -5259.18, 5765.3, 3.94159, 0, 5
38, 1, -799.102, -5262.8, 5768.35, 3.93543, 0, 5
38, 1, -798.119, -5263.42, 5769, 3.93426, 0, 5
38, 1, -788.256, -5268.52, 5776.4, 3.92259, 0, 5
38, 1, -768.409, -5276.2, 5791.42, 3.89975, 0, 5
38, 1, -770.585, -5299.43, 5855.76, 3.8395, 0, 5
38, 1, -773.367, -5317.11, 5897.12, 3.79938, 0, 5
38, 1, -774.483, -5322.12, 5908.19, 3.78845, 0, 5
38, 1, -782.89, -5334.02, 5956.42, 3.74317, 0, 5
38, 1, -787.553, -5335.83, 5972.77, 3.72767, 0, 5
38, 1, -788.53, -5335.83, 5976.36, 3.72429, 0, 5
38, 1, -790.96, -5337.3, 5984, 3.71687, 0, 5
38, 1, -813.693, -5350.93, 6059.11, 3.64433, 0, 5
38, 1, -820.828, -5355.3, 6073.33, 3.62908, 0, 5
38, 1, -826.534, -5361.53, 6090.48, 3.61137, 0, 5
38, 1, -833.714, -5369.26, 6112.71, 3.5885, 0, 5
38, 1, -846.192, -5376.97, 6145.82, 3.55467, 0, 5
38, 1, -871.185, -5396.38, 6212.51, 3.48528, 0, 5
38, 1, -880.287, -5401.21, 6240.05, 3.45725, 0, 5
38, 1, -883.87, -5411.35, 6265.67, 3.43062, 0, 5
38, 1, -885.425, -5420.18, 6282.91, 3.41188, 0, 5
38, 1, -908.727, -5471.08, 6370.8, 3.31105, 0, 5
38, 1, -910.165, -5478.52, 6379.43, 3.2997, 0, 5
38, 1, -934.559, -5518.64, 6427.69, 3.23301, 0, 5
38, 1, -946.749, -5542.11, 6456.61, 3.19363, 0, 5
38, 1, -986.169, -5589.78, 6516.3, 3.10652, 0, 5
38, 1, -990.613, -5594.83, 6523.34, 3.09646, 0, 5
38, 1, -1014.78, -5628.57, 6573.42, 3.02911, 0, 5
38, 1, -1015.03, -5632.55, 6576.91, 3.02353, 0, 5
38, 1, -1016.06, -5641.09, 6584.6, 3.01139, 0, 5
38, 1, -1017.68, -5663.52, 6604.02, 2.98003, 0, 5
38, 1, -1026.16, -5687.86, 6623.17, 2.94589, 0, 5
38, 1, -1049.42, -5753.4, 6671.84, 2.85491, 0, 5
38, 1, -1050.85, -5757.23, 6674.26, 2.84971, 0, 5
38, 1, -1051.86, -5760.23, 6676.91, 2.84517, 0, 5
38, 1, -1068.49, -5801.16, 6716.48, 2.78006, 0, 5
38, 1, -1086.34, -5856.48, 6759.19, 2.69961, 0, 5
38, 1, -1087.01, -5858.36, 6760.89, 2.69662, 0, 5
38, 1, -1100.25, -5915.52, 6804.97, 2.61305, 0, 5
38, 1, -1101.74, -5922.18, 6809.56, 2.60348, 0, 5
38, 1, -1104.28, -5927.53, 6812.28, 2.59588, 0, 5
38, 1, -1108.2, -5948.66, 6825.87, 2.56616, 0, 5
38, 1, -1112.66, -5963.4, 6835.77, 2.54459, 0, 5
38, 1, -1114.1, -5968.61, 6837.9, 2.5377, 0, 5
38, 1, -1128.17, -5994.82, 6851.74, 2.49876, 0, 5
38, 1, -1142.72, -6027.22, 6868.84, 2.45148, 0, 5
38, 1, -1152.69, -6050.83, 6878.19, 2.41834, 0, 5
38, 1, -1157.06, -6060.41, 6882.47, 2.4044, 0, 5
38, 1, -1164.13, -6081.79, 6895.12, 2.37261, 0, 5
38, 1, -1164.51, -6084.32, 6897.43, 2.36832, 0, 5
38, 1, -1161.36, -6098.55, 6905.94, 2.34734, 0, 5
38, 1, -1156.08, -6120.59, 6915.58, 2.31652, 0, 5
38, 1, -1148.82, -6159.65, 6932.83, 2.26186, 0, 5
38, 1, -1146.44, -6176.48, 6938.75, 2.23878, 0, 5
38, 1, -1146.03, -6180.82, 6940.29, 2.23281, 0, 5
38, 1, -1141.76, -6223.48, 6951.72, 2.17541, 0, 5
38, 1, -1140.61, -6232.21, 6954.45, 2.16328, 0, 5
38, 1, -1136.97, -6265.58, 6960.95, 2.11812, 0, 5
38, 1, -1144.03, -6369.93, 6974.93, 1.97676, 0, 5
38, 1, -1141.41, -6378.09, 6973.38, 1.96454, 0, 5
38, 1, -1134.82, -6402.62, 6970.3, 1.92854, 0, 5
38, 1, -1131.51, -6419.36, 6964.14, 1.90269, 0, 5
38, 1, -1122.66, -6442.67, 6958.52, 1.86595, 0, 5
38, 1, -1107.41, -6486.11, 6938.43, 1.79285, 0, 5
38, 1, -1106.83, -6491.28, 6936.35, 1.78447, 0, 5
38, 1, -1106.77, -6491.53, 6936.2, 1.78403, 0, 5
38, 1, -1104.03, -6502.92, 6931.83, 1.76528, 0, 5
38, 1, -1103.51, -6506.15, 6930.52, 1.75997, 0, 5
38, 1, -1074.73, -6560.32, 6893.65, 1.6518, 0, 5
38, 1, -1073, -6565.13, 6890.69, 1.64249, 0, 5
38, 1, -1071.54, -6569.02, 6888.23, 1.63487, 0, 5
38, 1, -1066.92, -6580.87, 6879.56, 1.61048, 0, 5
38, 1, -1066.87, -6581.14, 6879.4, 1.60996, 0, 5
38, 1, -1066.47, -6582.58, 6878.63, 1.60727, 0, 5
38, 1, -1066.15, -6588.8, 6877.68, 1.59718, 0, 5
38, 1, -1065.57, -6594.76, 6877.24, 1.58754, 0, 5
38, 1, -1064.53, -6607.37, 6876.69, 1.5671, 0, 5
38, 1, -1064.49, -6612.32, 6877.07, 1.55901, 0, 5
38, 1, -1065.23, -6623.32, 6879.21, 1.54067, 0, 5
38, 1, -1066.24, -6625.46, 6879.22, 1.53678, 0, 5
38, 1, -1069.95, -6632.71, 6880.18, 1.52326, 0, 5
38, 1, -1075.45, -6641.02, 6881.61, 1.50658, 0, 5
38, 1, -1077.27, -6642.92, 6881.55, 1.50219, 0, 5
38, 1, -1085.11, -6649.39, 6880.72, 1.48515, 0, 5
38, 1, -1086.6, -6650.36, 6880.28, 1.48206, 0, 5
38, 1, -1098.76, -6649.41, 6870.81, 1.45603, 0, 5
38, 1, -1120.77, -6643.92, 6858.68, 1.4122, 0, 5
38, 1, -1130.91, -6641.42, 6851.89, 1.39057, 0, 5
38, 1, -1132.43, -6641, 6850.9, 1.3873, 0, 5
38, 1, -1138.82, -6639.92, 6846.74, 1.37377, 0, 5
38, 1, -1155.35, -6627.89, 6827.04, 1.32361, 0, 5
38, 1, -1166.73, -6620.64, 6813.04, 1.28847, 0, 5
38, 1, -1168.93, -6618.94, 6810.7, 1.28179, 0, 5
38, 1, -1169.18, -6618.82, 6810.45, 1.28111, 0, 5
38, 1, -1169.4, -6618.74, 6810.27, 1.28055, 0, 5
38, 1, -1174.31, -6616.97, 6805.71, 1.26777, 0, 5
38, 1, -1184.46, -6613.84, 6793.91, 1.23832, 0, 5
38, 1, -1187.74, -6613.02, 6790.36, 1.22909, 0, 5
38, 1, -1190.1, -6612.17, 6785.37, 1.21852, 0, 5
38, 1, -1190.56, -6611.94, 6784.5, 1.2166, 0, 5
38, 1, -1191.74, -6611.17, 6782.13, 1.21136, 0, 5
38, 1, -1192.69, -6610.88, 6779.49, 1.20597, 0, 5
38, 1, -1196.03, -6609.17, 6768.26, 1.18333, 0, 5
38, 1, -1199.2, -6608.25, 6758.45, 1.16331, 0, 5
38, 1, -1202.53, -6612.15, 6744.08, 1.1335, 0, 5
38, 1, -1202.82, -6612.72, 6742.64, 1.13038, 0, 5
38, 1, -1204.1, -6614.98, 6731.57, 1.10777, 0, 5
38, 1, -1213.43, -6623.39, 6697.17, 1.03411, 0, 5
38, 1, -1214.98, -6624.12, 6689.58, 1.0178, 0, 5
38, 1, -1226.31, -6639.21, 6646.95, 0.919245, 0, 5
38, 1, -1228.5, -6640.3, 6643.26, 0.909333, 0, 5
38, 1, -1233.75, -6649.71, 6632.2, 0.874509, 0, 5
38, 1, -1234.88, -6653.32, 6629.16, 0.863323, 0, 5
38, 1, -1239.29, -6661.22, 6627.42, 0.841921, 0, 5
38, 1, -1242.01, -6668.82, 6627.27, 0.822923, 0, 5
38, 1, -1254.79, -6672.25, 6616.81, 0.782702, 0, 5
38, 1, -1265, -6675.63, 6610.71, 0.752412, 0, 5
38, 1, -1268.55, -6677.01, 6609.46, 0.742378, 0, 5
38, 1, -1274.13, -6677.67, 6606.31, 0.726127, 0, 5
38, 1, -1299.66, -6687.27, 6591.73, 0.647235, 0, 5
38, 1, -1309.28, -6690.95, 6586.66, 0.616118, 0, 5
38, 1, -1309.81, -6690.71, 6586.24, 0.614124, 0, 5
38, 1, -1313.03, -6688.42, 6583.04, 0.599979, 0, 5
38, 1, -1326.99, -6677.69, 6569.78, 0.537887, 0, 5
38, 1, -1332.28, -6674.71, 6566.01, 0.516634, 0, 5
38, 1, -1333.24, -6674.16, 6565.53, 0.512962, 0, 5
38, 1, -1335.48, -6671.39, 6564.11, 0.501312, 0, 5
38, 1, -1339.43, -6665.93, 6561.07, 0.478564, 0, 5
38, 1, -1343.3, -6662.18, 6560.2, 0.461387, 0, 5
38, 1, -1343.42, -6662.62, 6560.06, 0.459865, 0, 5
38, 1, -1344.1, -6667.1, 6558.62, 0.444609, 0, 5
38, 1, -1343.93, -6668.29, 6558.14, 0.440422, 0, 5
38, 1, -1342.13, -6677, 6555.92, 0.410464, 0, 5
38, 1, -1340.98, -6689.56, 6553.77, 0.367313, 0, 5
38, 1, -1340.89, -6691.05, 6553.37, 0.361867, 0, 5
38, 1, -1337.72, -6710.33, 6547.11, 0.288835, 0, 5
38, 1, -1337.5, -6715.69, 6545.59, 0.267147, 0, 5
38, 1, -1336.73, -6717.93, 6545.11, 0.257446, 0, 5
38, 1, -1333.09, -6724.09, 6552.63, 0.215335, 0, 5
38, 1, -1331.43, -6725.17, 6556.21, 0.19767, 0, 5
38, 1, -1331.34, -6725.13, 6556.38, 0.19683, 0, 5
38, 1, -1332.75, -6722.1, 6563.01, 0.163939, 0, 5
38, 1, -1333.67, -6723.84, 6562.17, 0.153989, 0, 5
38, 1, -1334.11, -6725.57, 6561.74, 0.145271, 0, 5
38, 1, -1334.47, -6726.08, 6561.49, 0.142054, 0, 5
38, 1, -1335.99, -6727.42, 6561.03, 0.132016, 0, 5
38, 1, -1338.69, -6733.61, 6556.45, 0.0919902, 0, 5
38, 1, -1328.7, -6728.51, 6555.42, 0.0332882, 0, 5
39, 1, 4.9478e-009, 8.94073e-009, 0, 10, 1, 1
39, 1, 4.9478e-009, 8.94073e-009, 4.88202, 9.99517, 1, 5
39, 1, 0.15616, -0.219246, 15.4542, 9.98469, 1, 5
39, 1, 1.11637, -1.98798, 40.7616, 9.95953, 1, 5
39, 1, 1.27456, -2.20242, 43.3865, 9.95691, 1, 5
39, 1, 1.83751, 0.786507, 50, 9.94968, 1, 2
39, 1, 3.92326, 11.8605, 74.5031, 9.93783, 0, 5
39, 1, 5.4349, 18.1518, 89.3655, 9.93071, 0, 5
39, 1, 8.2245, 78.142, 198.579, 9.8759, 0, 5
39, 1, 8.43162, 79.7379, 201.613, 9.87438, 0, 5
39, 1, 9.44096, 91.2344, 224.477, 9.86307, 0, 5
39, 1, 32.663, 210.943, 475.163, 9.73983, 0, 5
39, 1, 34.0245, 215.794, 486.429, 9.73432, 0, 5
39, 1, 48.4024, 234.197, 521.517, 9.71549, 0, 5
39, 1, 69.32, 246.415, 562.279, 9.69429, 0, 5
39, 1, 70.0208, 247.228, 568.404, 9.6915, 0, 5
